CONTENT TYPE,PROGRAM NAME,CONTENT NAME,SEASON NUMBER,PARTNER ID,IMPRESSIONS,ESTIMATED PARTNER EARNINGS,eCPM
SERIES,Karamo,S01:E01 - Unlocking My Phone; but You Have a Mistress,1,KA-0606,281249,1483.1628282500021,5.273486583952306
SERIES,Maury,S11:E32 - 2 Moms. 3 Babies. Is One Man the Dad?,11,MS-1132,255987,1309.2528035999994,5.114528486212189
SERIES,Maury,S11:E33 - Torn Apart. Where Are They Now?,11,MS-1133,178008,869.0788543500007,4.882246047087776
SERIES,Karamo,S01:E02 - Plus Size Model Confronts Her Online Troll,1,KA-0604,170804,847.0044827000005,4.958926504648606
SERIES,Maury,S11:E36 - Did My Daughter Sleep With My Man?,11,MS-1136,152960,731.1114273499999,4.779755670436715
SERIES,Karamo,S01:E03 - I'll Unlock My Phone to Prove My Innocence,1,KA-0603,149872,724.9395696999995,4.837058087568055
SERIES,Maury,S11:E37 - 10 Moms. 12 Kids. Who’s the Dad? (Pt. 1),11,MS-1137,131108,621.4611715000004,4.740070563962538
SERIES,The Steve Wilkos Show,"S02:E11 - Mom, Meet Your 8-Year-Old Son",2,SW-1769,119402,614.7350331000001,5.1484483769116105
SERIES,Karamo,S01:E04 - Mom and Daughter in Distress,1,KA-0607,115624,557.8804753500001,4.8249539485746915
SERIES,Karamo,S01:E05 - My Child's Father Won't Accept My Transition,1,KA-0602,113996,548.8643341000004,4.814768361170572
SERIES,The Jerry Springer Show,S12:E31 - I Want Your Lover!,12,JS-1856,112239,555.7065510500007,4.951100339899685
SERIES,Maury,S11:E38 - 10 Moms. 12 Kids. Who’s the Dad? (Pt. 2),11,MS-1138,107529,507.0722047499996,4.715678605306472
SERIES,Karamo,S01:E07 - Teens in Trouble,1,KA-0608,102053,490.9395549499997,4.8106332489000785
SERIES,Maury,S11:E39 - 1 Woman … 5 Kids … 15 Men Tested,11,MS-1139,100726,471.2056200499997,4.678093243551811
SERIES,The Steve Wilkos Show,S02:E41 - I’m 14 and I Want a Baby,2,SW-1792,93110,451.37728499999974,4.847785254000642
SERIES,The Jerry Springer Show,S07:E16 - Wife Discovers Husband's Secret Family,7,JS-0123,91267,453.18105639999936,4.965442672597975
SERIES,Maury,S11:E41 - Our 3 Kids May Not Be Yours!,11,MS-1141,85578,399.32891625,4.666256704410012
SERIES,Karamo,S01:E09 - Internet Rejects Our Open Adoption!,1,KA-0612,81461,386.1220344500003,4.739961876849048
SERIES,The Jerry Springer Show,"S07:E35 - Honey, I'm Really a Guy",7,JS-0125,80854,384.5429554499996,4.756016467336181
SERIES,Karamo,S01:E10 - Show Me the Proof!,1,KA-0609,73119,348.7451255499999,4.76955545822563
SERIES,The Steve Wilkos Show,S02:E67 - I Have Two Husbands,2,SW-1702,72845,346.2822845499994,4.7536863827304465
SERIES,Maury,S11:E80 - Family and Babysitter Secrets Revealed,11,MS-1180,72207,334.98844420000006,4.639279352417357
SERIES,Maury,S11:E45 - Shocking Results… Where Are They Now?,11,MS-1145,71490,332.74397244999983,4.654412819275421
SERIES,Karamo,S01:E11 - Confronting My Bully...My Mom,1,KA-0613,67566,322.3881946499997,4.771455978598699
SERIES,The Jerry Springer Show,S07:E59 - Update: Woman in Labor Confronts Mistress,7,JS-0127,66126,305.41596499999974,4.618697108550339
SERIES,Maury,S11:E55 - Did My Fiance Cheat With My Mom?,11,MS-1151,65766,308.8661200999999,4.696440715567313
SERIES,Karamo,S01:E13 - Families Reunited,1,KA-0605,64550,311.41403505,4.824384741285825
SERIES,Maury,S11:E78 - Family Sex Secrets Uncovered!,11,MS-1178,61597,288.5959023499998,4.685226591392435
SERIES,The Steve Wilkos Show,S02:E83 - An Explosive DNA Story,2,SW-1721,60585,284.99542219999995,4.704059126846579
SERIES,Karamo,S01:E12 - Unlock the Phone,1,KA-0610,58613,279.79416764999985,4.773585512599591
SERIES,Karamo,"S01:E14 - I'm 17, Are You My Daddy?",1,KA-0614,58576,282.0795762500002,4.81561691221661
SERIES,Maury,S12:E32 - Is My Sister's Fiancé or My Ex My Baby's Father?,12,MS-1232,54707,255.16620815000005,4.664233245288538
SERIES,Karamo,S01:E16 - Unlock the Phone II,1,KA-0618,54569,261.66806129999964,4.795177872051891
SERIES,The Steve Wilkos Show,"S02:E86 - Steve, I Can’t Face the Truth",2,SW-1722,53767,252.4668359500001,4.695572301783623
SERIES,Karamo,S01:E15 - Too Many People in This Relationship,1,KA-0616,51053,246.05742200000017,4.819646680900244
SERIES,Maury,S11:E82 - Women at War! Shocking Test Results!,11,MS-1182,50395,233.38750985000016,4.631164001389029
SERIES,Maury,S12:E29 - Is My Sister Sleeping With My Man?,12,MS-1229,49741,235.23094734999964,4.729115766671351
SERIES,The Steve Wilkos Show,S02:E100 - A Mother in Denial,2,SW-1732,48949,228.59795789999987,4.6701251894829285
SERIES,Maury,S11:E85 - I'll Prove Your 5 Kids Are Not Mine!,11,MS-1185,47997,225.56553614999973,4.6995757266079075
SERIES,Karamo,S01:E17 - My Cheating Husband Went Viral,1,KA-0617,47774,228.92325629999982,4.791795878511321
SERIES,The Jerry Springer Show,S07:E79 - Cheaters Come Clean,7,JS-0103,47500,221.28825284999974,4.658700059999994
SERIES,Maury,S12:E28 - Did My Husband or Lover Father My Kids?,12,MS-1228,45574,221.62362800000005,4.862940009654629
SERIES,The Jerry Springer Show,S07:E80 - I'm in a Love Triangle!,7,JS-1706,44276,206.4353851499998,4.662466915484683
SERIES,Karamo,S01:E19 - 5 Year Relationship...We've Never Met,1,KA-0621,42993,205.57261814999995,4.781536951364175
SERIES,The Jerry Springer Show,S07:E85 - I Have a Secret for My Man!,7,JS-0130,42811,199.56291584999988,4.661486904066709
SERIES,The Steve Wilkos Show,S02:E122 - Did You Fake Your Pregnancies?,2,SW-1748,42773,200.2035183499998,4.680605016014771
SERIES,Maury,S12:E34 - I Saw You Cheat... My Son Is Not Your Baby's Father!,12,MS-1234,42510,196.0122023500001,4.610966886614917
SERIES,The Steve Wilkos Show,S02:E121 - He Controls Your Entire Life!,2,SW-1746,42143,198.29274300000003,4.705235578862445
SERIES,Karamo,S01:E20 - Our Love Went Viral,1,KA-0619,42011,200.14937505000006,4.764213540501299
SERIES,The Jerry Springer Show,S08:E34 - Clash of the Angry Lovers,8,JS-0152,41651,203.34898925000016,4.882211453506522
SERIES,The Steve Wilkos Show,S02:E127 - I’m Starving Myself to Death,2,SW-1754,40553,190.14219415000014,4.688733118388286
SERIES,The Jerry Springer Show,S07:E81 - Holiday Hell Feast,7,JS-0104,40493,188.19544849999994,4.647604487195316
SERIES,Maury,S12:E36 - Cheating With His Stepdaughter? Family Sex Secrets Exposed!,12,MS-1760,39937,187.1213638499999,4.6854136227057595
SERIES,Karamo,S01:E21 - Unlock the Phone: Is She Still Talking to Her One-Night Stand?,1,KA-0622,39859,190.4645524000001,4.7784578740058725
SERIES,The Steve Wilkos Show,S02:E128 - Crawl to Your Wife,2,SW-1755,39756,183.1698013999999,4.607349869202131
SERIES,The Jerry Springer Show,S07:E86 - I Never Let You Go,7,JS-0131,38785,176.33196535000013,4.546395909501099
SERIES,The Steve Wilkos Show,S03:E01 - Tell the Truth Now,3,SW-1766,37110,171.69903439999993,4.626759213150092
SERIES,Maury,S11:E83 - I'll Prove Her Baby's Not Mine!,11,MS-1183,36970,172.02196299999986,4.65301495807411
SERIES,Karamo,S01:E18 - Unlock the Phone Has Shocking Surprise,1,KA-0620,36853,175.64152310000003,4.766003394567607
SERIES,Karamo,S01:E26 - My Niece Is 16 and Pregnant ... I Need Help,1,KA-0625,35522,168.36888059999995,4.73984799842351
SERIES,Maury,S12:E30 - We Had a Threesome... Is Your Man My Baby's Dad?,12,MS-1230,35416,168.18025539999996,4.748708363451547
SERIES,The Jerry Springer Show,S08:E35 - Shocking Truths Exposed,8,JS-0155,34655,162.64967599999991,4.6933970855576375
SERIES,Maury,S12:E38 - I Cheated With Your Family and 97 Women,12,MS-1238,34578,160.66997415000017,4.646595353982306
SERIES,Karamo,S01:E22 - DNA: Are You My Brother & Sister?,1,KA-0624,34461,163.65574365000003,4.7490131931748945
SERIES,Maury,S12:E37 - They're Back: Feuding Family Updates!,12,MS-1237,33472,155.46847224999996,4.6447320820387175
SERIES,The Jerry Springer Show,S07:E91 - I'll Fight for My Man,7,JS-0138,33044,151.37611070000014,4.581046807287257
SERIES,Karamo,S01:E28 - If You're Not Cheating...Unlock Your Phone!,1,KA-0629,32576,153.59173344999974,4.714873939403233
SERIES,The Jerry Springer Show,S08:E38 - Scandalous Affairs,8,JS-0157,31595,147.01921385000009,4.653243040037983
SERIES,Karamo,S01:E23 - Unlock the Phone: Prove You're Not Cheating,1,KA-0623,31560,149.2126499,4.727903989226869
SERIES,Karamo,S01:E24 - Karamo & His Son Share Their Story of Addiction,1,KA-0627,31466,149.62444259999998,4.7551148096357965
SERIES,The Steve Wilkos Show,S03:E45 - Real Teens; Real Topics,3,SW-1793,31346,145.49861314999995,4.641696329675236
SERIES,The Jerry Springer Show,S07:E89 - Homewreckers Confronted,7,JS-0105,30345,140.6033382000001,4.633492773109247
SERIES,The Steve Wilkos Show,S04:E33 - What if She Is Your Daughter?,4,SW-0433,29720,138.99634775,4.676862306527592
SERIES,The Jerry Springer Show,S07:E95 - Guess What...I'm a Man,7,JS-0139,29663,138.0662607500001,4.654494176246506
SERIES,Karamo,S01:E25 - Mom Used Me for Her Sexy Business,1,KA-0626,29652,143.2060611499999,4.829558247335759
SERIES,Karamo,S01:E29 - Unlock My Husband's Phone...Is He Cheating?,1,KA-0630,29538,139.64172725000006,4.727528175570454
SERIES,The Steve Wilkos Show,S04:E79 - 16-Year-Old Surrogate Stole Our Baby,4,SW-0479,29467,137.33439035000004,4.660616633861609
SERIES,Maury,S12:E35 - I Cheated … Our Kids May Not Be Yours!,12,MS-1235,29332,138.78974250000022,4.731683570844137
SERIES,The Steve Wilkos Show,S03:E82 - College Life Uncovered (Pt. 1),3,SW-1707,29065,135.2914569999999,4.654789506279027
SERIES,The Jerry Springer Show,S07:E93 - My Lover Is a Cheat!,7,JS-1717,29026,134.49243064999996,4.633515835802383
SERIES,Maury,S12:E39 - 5 Babies 5 DNA Tests. Is He the Father?,12,MS-1239,28828,133.51669184999992,4.631493403982237
SERIES,Maury,S12:E43 - Did My Fiancé Sleep With My Uncle for Money?,12,MS-1243,27951,130.56058649999997,4.671052431040033
SERIES,Karamo,S01:E27 - Your Sister Says You Cheat...Unlock Your Phone,1,KA-0628,27891,132.42673685000005,4.748009639310173
SERIES,The Jerry Springer Show,S08:E41 - Attack of the Springer Guests,8,JS-0158,27784,128.47290405000018,4.623988772315008
SERIES,The Jerry Springer Show,S08:E43 - Cheating Secrets Revealed,8,JS-0115,27719,127.38973715000016,4.595755155308638
SERIES,The Steve Wilkos Show,S06:E54 - I Left You but You Are the Father,6,SW-17111,27061,127.29038150000014,4.70383139943092
SERIES,Karamo,S01:E30 - Don't Leave Me...Save Our Family,1,KA-0631,26996,128.13691605000008,4.746514892947107
SERIES,The Steve Wilkos Show,S04:E01 - How Could You Cover for Him?,4,SW-0401,26930,127.8487626499999,4.747447554771626
SERIES,The Steve Wilkos Show,S06:E16 - Did You Ever Have My Baby?,6,SW-0616,26744,126.1567977000001,4.717200033652412
SERIES,The Steve Wilkos Show,S04:E47 - I Had Sex to Hurt You,4,SW-17103,26049,121.33734530000012,4.658042354792895
SERIES,The Steve Wilkos Show,S06:E34 - Controlling and Abusive Men,6,SW-0634,26006,121.1806580000001,4.659719218641856
SERIES,Maury,S12:E40 - We'll Prove You're My Baby's Dad!,12,MS-1240,25913,121.25234615000004,4.6792091286227
SERIES,Karamo,S01:E37 - Unlock: Prove That You're Not Cheating With My Cousin,1,KA-0639,25816,123.4605042,4.782325077471335
SERIES,Karamo,S01:E31 - Will a Dna Test Reveal My True Identity? Will This Friendship Survive?,1,KA-0615,25499,122.06527000000006,4.787061061218089
SERIES,The Jerry Springer Show,S07:E96 - I've Had Enough…It's Over!,7,JS-1720,25418,117.06423295000005,4.605564283185147
SERIES,The Steve Wilkos Show,S06:E37 - DNA Shockers,6,SW-0637,25269,117.97339125000002,4.668700433337292
SERIES,The Steve Wilkos Show,S03:E134 - Results Revealed: Did She Cheat?,3,SW-1752,25263,117.22192920000008,4.640063697898115
SERIES,Maury,S12:E44 - 3 Mad Moms … 4 Babies … Is Aaron the Dad?,12,MS-1244,25137,116.28200430000007,4.625930075187973
SERIES,Maury,S12:E46 - After 27 Years… Are You Cheating With My Sister?,12,MS-1246,24643,115.28727139999995,4.678296936249643
SERIES,The Steve Wilkos Show,S04:E118 - Bullied Out of School,4,SW-04118,24374,113.61884380000004,4.661477139574958
SERIES,The Jerry Springer Show,S07:E97 - I Have a Sexy Secret!,7,JS-1721,24015,110.45461935,4.599401180512181
SERIES,Karamo,S01:E41 - Three Sisters in Crisis,1,KA-0644,23797,112.73650130000006,4.737424940118505
SERIES,The Steve Wilkos Show,S03:E137 - My Teen Daughter Wants a Baby,3,SW-1756,23296,109.57942025000015,4.703786926940254
SERIES,The Steve Wilkos Show,S03:E83 - College Life Uncovered (Pt. 2),3,SW-1708,23104,106.29204950000012,4.600590785145434
SERIES,The Steve Wilkos Show,S06:E30 - Heart-Stopping DNA Results,6,SW-0630,22985,107.52246870000006,4.677940774418102
SERIES,Maury,S12:E56 - He's My Husband Now. Not Your Baby's Dad!,12,MS-17111,22982,107.14077960000004,4.66194324253764
SERIES,Maury,S12:E41 - Where Did My Man Learn New Sex Moves?,12,MS-1241,22922,107.75455099999996,4.700922737980977
SERIES,The Steve Wilkos Show,S03:E140 - You Waited 17 Years for This!,3,SW-1759,22672,105.83866545000006,4.66825447468243
SERIES,The Steve Wilkos Show,S04:E81 - Is She Lying About the Baby?,4,SW-17100,22389,103.64336110000002,4.629209035687169
SERIES,The Jerry Springer Show,S07:E98 - Get Your Own Man!,7,JS-1722,22324,102.47026590000014,4.590139128292427
SERIES,The Jerry Springer Show,S07:E100 - Your Man Wants Me!,7,JS-1724,22231,100.7559212999999,4.532226229139486
SERIES,The Jerry Springer Show,S08:E44 - I Can't Stop Loving You,8,JS-0159,22067,101.90843460000009,4.618137245660946
SERIES,The Steve Wilkos Show,S04:E92 - These DNA Results Will Floor You,4,SW-0492,21969,102.08913865000005,4.646963387045385
SERIES,Karamo,"S01:E39 - Mom, Stop Blaming Us for Dad's Death",1,KA-0641,21769,104.46189239999997,4.798653700215902
SERIES,Karamo,S01:E36 - I'm a Virgin Looking for a Husband,1,KA-0637,21557,103.16002050000007,4.785453472190011
SERIES,The Jerry Springer Show,S08:E47 - Explosive Love Affairs,8,JS-0160,21377,98.01585535000005,4.585108076437295
SERIES,Karamo,"S01:E42 - We're Here to Unlock Your Phone, Not Mine!",1,KA-0643,21333,100.45230810000005,4.708775516804953
SERIES,Karamo,S01:E40 - Step Up and Take Care of Your Daughter,1,KA-0636,21066,100.51921414999998,4.77163268536979
SERIES,Karamo,S01:E38 - DNA: Step Up for Your Son,1,KA-0640,21037,99.50138080000004,4.7298274849075455
SERIES,The Jerry Springer Show,S07:E102 - I'm Here to Divorce You!,7,JS-1726,20898,95.84602124999992,4.586372918461093
SERIES,Maury,S12:E57 - I Cheated With 97 Women...Will My Fiancee Forgive Me?,12,MS-17112,20873,97.29582375000008,4.661324378383561
SERIES,The Jerry Springer Show,S08:E91 - Mom Stole My Lady Love!,8,JS-0129,20754,96.15830105000012,4.633241835308862
SERIES,The Jerry Springer Show,S07:E101 - I Slept With Your Lover!,7,JS-1725,19572,90.05410255000004,4.601170169119152
SERIES,The Jerry Springer Show,S08:E50 - Hot Love Affairs,8,JS-0136,19364,88.69987745000002,4.580658823073746
SERIES,Maury,S12:E58 - 1 Man... 3 Women... 4 Babies... Is He the Dad?,12,MS-17113,19159,89.38039510000004,4.665191038154394
SERIES,The Jerry Springer Show,S07:E106 - I Have Another Lover,7,JS-1730,18925,87.37606875000009,4.616965323645976
SERIES,Maury,S12:E65 - I Found a Prostitute in Our House...Did You Cheat?,12,MS-17108,18804,87.19609739999997,4.637103669432034
SERIES,Karamo,S01:E50 - Did My Mom Trade Me for Drugs? Part 2,1,KA-0650,18725,87.67689649999994,4.682344272363148
SERIES,The Jerry Springer Show,S08:E100 - Love Affairs Disasters,8,JS-0134,18702,86.1862566000001,4.608397850497279
SERIES,Karamo,S01:E45 - My Sister Got Me Fired & Ruined My Life,1,KA-0638,18666,88.95733054999997,4.765741484517303
SERIES,The Jerry Springer Show,S07:E103 - Adult Babies,7,JS-0140,18261,84.64271270000013,4.635163063359078
SERIES,Karamo,S01:E48 - My Husband Has a Gambling Addiction,1,KA-0651,17824,84.42853649999988,4.73678952535906
SERIES,Maury,S12:E47 - 6 Women … 9 Babies … Am I the Father?,12,MS-1247,17820,81.96367164999998,4.599532640291805
SERIES,The Jerry Springer Show,S08:E101 - Guess What? I'm Cheating,8,JS-0135,17763,83.1577839500001,4.681516858075781
SERIES,Karamo,S01:E46 - Stop Spending My Money at the Strip Club,1,KA-0646,17579,82.93636999999994,4.717923090050625
SERIES,Karamo,"S01:E43 - Son, Forgive Me for My Drug Addiction",1,KA-0642,17568,83.01387810000003,4.725289053961751
SERIES,The Jerry Springer Show,S07:E104 - Attack of the Ex-Lovers,7,JS-1728,17460,79.90797980000015,4.576631145475381
SERIES,Karamo,"S01:E44 - Karamo, Help My Mom & Sister's Toxic Relationship",1,KA-0645,17278,83.53207465000008,4.834591657020494
SERIES,Karamo,S01:E49 - Did My Mom Trade Me for Drugs? Part 1,1,KA-0649,16891,81.0240859,4.7968791604996746
SERIES,Karamo,S01:E52 - DNA Mystery: 23 Years Later,1,KA-0657,16741,78.22030139999997,4.672379272444894
SERIES,Maury,S12:E61 - We Had a Threesome…But I'm Not Your Baby's Dad!,12,MS-17114,16568,76.71837264999996,4.630515007846449
SERIES,The Jerry Springer Show,S07:E109 - Newlyweds Headed for Divorce,7,JS-1731,16426,75.90588909999994,4.621081766711308
SERIES,Karamo,S01:E47 - Stop Gaslighting Me and Unlock Your Phone,1,KA-0655,16330,77.5369966,4.748132063686467
SERIES,Maury,S12:E45 - Who Fathered My 4 Kids … My Husband or My Lover?,12,MS-1245,15970,74.99059295000008,4.695716527864751
SERIES,Maury,S12:E62 - Test Him...Is My Daughter's Fiance a Male Prostitute?,12,MS-17105,15869,74.26686470000007,4.679996515218354
SERIES,The Jerry Springer Show,S07:E110 - Dump Your Cheating Lover!,7,JS-1732,15740,72.78721359999996,4.624346480304953
SERIES,Karamo,S01:E54 - DNA Mystery: Christmas Prank Gone Wrong,1,KA-0658,15700,75.03118640000004,4.7790564585987285
SERIES,Karamo,S01:E56 - Ultimatum: Invest in Our Future or No Baby,1,KA-0659,15568,74.50550815000003,4.785811160714287
SERIES,The Jerry Springer Show,S07:E118 - Lovers vs. Mistresses,7,JS-1734,15371,71.3145478000001,4.639551610175012
SERIES,Karamo,S01:E61 - Unlock: Our 4 Month Old Needs Us to Be Together,1,KA-0665,15226,72.41871734999998,4.756253602390646
SERIES,Karamo,S01:E59 - Stop Disappearing in the Middle of the Night,1,KA-0661,15208,72.55589289999998,4.770903004997368
SERIES,Karamo,S01:E60 - DNA Mystery: Are You My Cousin or My Father,1,KA-0662,15153,72.0631581,4.755702375767175
SERIES,The Jerry Springer Show,S07:E125 - I'm Hiding a Sexy Secret,7,JS-0141,15046,69.24439235000003,4.602179472949623
SERIES,Karamo,S01:E51 - Help My Out of Control 14-Year-Old Sister!,1,KA-0654,14792,70.33200559999997,4.75473266630611
SERIES,Karamo,S01:E58 - Help Us Co-Parent,1,KA-0660,14735,70.82592530000001,4.8066457617916525
SERIES,The Jerry Springer Show,S07:E124 - Wives Battle Mistresses,7,JS-0109,14681,67.24404059999993,4.58034470403923
SERIES,Karamo,S01:E70 - Our Relationship Is in Crisis...Help!,1,KA-0668,14617,69.57424334999996,4.759816881028936
SERIES,The Jerry Springer Show,S07:E111 - I Share My Lover!,7,JS-1733,14583,67.90226955,4.6562620551326885
SERIES,Maury,S12:E63 - 7 Babies. 8 Men. Who's the Father?,12,MS-17106,14429,66.23534730000006,4.590432275278956
SERIES,The Jerry Springer Show,S07:E132 - My Pimp Runs My Family,7,JS-0144,14371,66.17752520000005,4.604935300257466
SERIES,The Jerry Springer Show,S07:E120 - Torn Between Two Lovers,7,JS-1735,14272,65.39395014999994,4.581975206698426
SERIES,Karamo,S01:E62 - Cousins at War Over $384,1,KA-0664,14242,68.02903089999997,4.77664870804662
SERIES,Karamo,S01:E63 - Why Won't You Commit to Me? / My Friend Ghosted Me 10 Years Ago...Why?,1,KA-0670,14166,67.99414689999998,4.799812713539459
SERIES,Maury,S12:E73 - These Women Are Lying... Their 3 Kids Are Not Mine!,12,MS-1273,14166,65.33964619999998,4.6124273754058995
