,,,,,Date Dim,01-10-2025,01-10-2025,01-10-2025,01-10-2025,02-10-2025,02-10-2025,02-10-2025,02-10-2025,03-10-2025,03-10-2025,03-10-2025,03-10-2025,04-10-2025,04-10-2025,04-10-2025,04-10-2025,05-10-2025,05-10-2025,05-10-2025,05-10-2025,06-10-2025,06-10-2025,06-10-2025,06-10-2025,07-10-2025,07-10-2025,07-10-2025,07-10-2025,08-10-2025,08-10-2025,08-10-2025,08-10-2025,09-10-2025,09-10-2025,09-10-2025,09-10-2025,10-10-2025,10-10-2025,10-10-2025,10-10-2025,11-10-2025,11-10-2025,11-10-2025,11-10-2025,12-10-2025,12-10-2025,12-10-2025,12-10-2025,13-10-2025,13-10-2025,13-10-2025,13-10-2025,14-10-2025,14-10-2025,14-10-2025,14-10-2025,15-10-2025,15-10-2025,15-10-2025,15-10-2025,16-10-2025,16-10-2025,16-10-2025,16-10-2025,17-10-2025,17-10-2025,17-10-2025,17-10-2025,18-10-2025,18-10-2025,18-10-2025,18-10-2025,19-10-2025,19-10-2025,19-10-2025,19-10-2025,20-10-2025,20-10-2025,20-10-2025,20-10-2025,21-10-2025,21-10-2025,21-10-2025,21-10-2025,22-10-2025,22-10-2025,22-10-2025,22-10-2025,23-10-2025,23-10-2025,23-10-2025,23-10-2025,24-10-2025,24-10-2025,24-10-2025,24-10-2025,25-10-2025,25-10-2025,25-10-2025,25-10-2025,26-10-2025,26-10-2025,26-10-2025,26-10-2025,27-10-2025,27-10-2025,27-10-2025,27-10-2025,28-10-2025,28-10-2025,28-10-2025,28-10-2025,29-10-2025,29-10-2025,29-10-2025,29-10-2025,30-10-2025,30-10-2025,30-10-2025,30-10-2025,31-10-2025,31-10-2025,31-10-2025,31-10-2025,01-11-2025,01-11-2025,01-11-2025,01-11-2025,02-11-2025,02-11-2025,02-11-2025,02-11-2025,03-11-2025,03-11-2025,03-11-2025,03-11-2025,04-11-2025,04-11-2025,04-11-2025,04-11-2025,05-11-2025,05-11-2025,05-11-2025,05-11-2025,06-11-2025,06-11-2025,06-11-2025,06-11-2025,07-11-2025,07-11-2025,07-11-2025,07-11-2025,08-11-2025,08-11-2025,08-11-2025,08-11-2025,09-11-2025,09-11-2025,09-11-2025,09-11-2025,10-11-2025,10-11-2025,10-11-2025,10-11-2025,11-11-2025,11-11-2025,11-11-2025,11-11-2025,12-11-2025,12-11-2025,12-11-2025,12-11-2025,13-11-2025,13-11-2025,13-11-2025,13-11-2025,14-11-2025,14-11-2025,14-11-2025,14-11-2025,15-11-2025,15-11-2025,15-11-2025,15-11-2025,16-11-2025,16-11-2025,16-11-2025,16-11-2025,17-11-2025,17-11-2025,17-11-2025,17-11-2025,18-11-2025,18-11-2025,18-11-2025,18-11-2025,19-11-2025,19-11-2025,19-11-2025,19-11-2025,20-11-2025,20-11-2025,20-11-2025,20-11-2025,21-11-2025,21-11-2025,21-11-2025,21-11-2025,22-11-2025,22-11-2025,22-11-2025,22-11-2025,23-11-2025,23-11-2025,23-11-2025,23-11-2025,24-11-2025,24-11-2025,24-11-2025,24-11-2025,25-11-2025,25-11-2025,25-11-2025,25-11-2025,26-11-2025,26-11-2025,26-11-2025,26-11-2025,27-11-2025,27-11-2025,27-11-2025,27-11-2025,28-11-2025,28-11-2025,28-11-2025,28-11-2025,29-11-2025,29-11-2025,29-11-2025,29-11-2025,30-11-2025,30-11-2025,30-11-2025,30-11-2025,01-12-2025,01-12-2025,01-12-2025,01-12-2025,02-12-2025,02-12-2025,02-12-2025,02-12-2025,03-12-2025,03-12-2025,03-12-2025,03-12-2025,04-12-2025,04-12-2025,04-12-2025,04-12-2025,05-12-2025,05-12-2025,05-12-2025,05-12-2025,06-12-2025,06-12-2025,06-12-2025,06-12-2025,07-12-2025,07-12-2025,07-12-2025,07-12-2025,08-12-2025,08-12-2025,08-12-2025,08-12-2025,09-12-2025,09-12-2025,09-12-2025,09-12-2025,10-12-2025,10-12-2025,10-12-2025,10-12-2025,11-12-2025,11-12-2025,11-12-2025,11-12-2025,12-12-2025,12-12-2025,12-12-2025,12-12-2025,13-12-2025,13-12-2025,13-12-2025,13-12-2025,14-12-2025,14-12-2025,14-12-2025,14-12-2025,15-12-2025,15-12-2025,15-12-2025,15-12-2025,16-12-2025,16-12-2025,16-12-2025,16-12-2025,17-12-2025,17-12-2025,17-12-2025,17-12-2025,18-12-2025,18-12-2025,18-12-2025,18-12-2025,19-12-2025,19-12-2025,19-12-2025,19-12-2025,20-12-2025,20-12-2025,20-12-2025,20-12-2025,21-12-2025,21-12-2025,21-12-2025,21-12-2025,22-12-2025,22-12-2025,22-12-2025,22-12-2025,23-12-2025,23-12-2025,23-12-2025,23-12-2025,24-12-2025,24-12-2025,24-12-2025,24-12-2025,25-12-2025,25-12-2025,25-12-2025,25-12-2025,26-12-2025,26-12-2025,26-12-2025,26-12-2025,27-12-2025,27-12-2025,27-12-2025,27-12-2025,28-12-2025,28-12-2025,28-12-2025,28-12-2025,29-12-2025,29-12-2025,29-12-2025,29-12-2025,30-12-2025,30-12-2025,30-12-2025,30-12-2025,31-12-2025,31-12-2025,31-12-2025,31-12-2025
,Movie/Series Title,Content Title,Season Number,Episode Number,Provider Source Id,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum,Stream Starts,Play-Through Stream Starts,All Stream Starts,Streaming Hours Sum
1,The Steve Wilkos Show,My Big Brother Beats Me,2,107,US-78669347-8528948-20781,"11,971","12,701","24,672","9,241.15","2,393","4,631","7,024","3,336.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,380","4,148","7,528","3,128.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,376","4,119","6,495","3,070.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,720","5,771","11,491","4,392.24",,,,,,,,,,,,,,,,,,,,,,,,
2,The Steve Wilkos Show,DNA: It's Your Baby,3,97,US-78669311-8528949-20781,"11,258","12,813","24,071","9,444.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,443","6,272","12,715","4,854.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,399","7,034","11,433","5,090.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,431","4,742","7,173","3,573.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,The Steve Wilkos Show,My Daughter Prostitutes for Heroin,4,45,US-62946450-302568-20781,"8,897","11,406","20,303","7,936.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,241","5,809","13,050","4,135.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,184","6,950","12,134","4,864.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,483","6,755","12,238","4,634.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,188","7,686","13,874","5,208.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,The Steve Wilkos Show,Angry Moms Confront,4,29,US-78213799-302568-20781,"7,773","6,287","14,060","4,747.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,314","3,743","6,057","2,837.94","5,771","7,051","12,822","5,378.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,674","7,597","14,271","5,303.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,884","4,529","7,413","3,430.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,The Steve Wilkos Show,Teen Girls in Trouble,4,39,US-78669149-302568-20781,"7,422","6,589","14,011","4,617.00",,,,,,,,,,,,,,,,,,,,,"5,382","6,002","11,384","4,455.68",,,,,,,,,,,,,,,,,,,,,,,,,"6,762","6,705","13,467","4,616.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,379","4,630","7,009","3,400.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,677","4,240","6,917","3,212.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,754","5,389","10,143","4,132.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,The Steve Wilkos Show,I Am Not a Stalker,2,77,US-78669208-8528948-20781,"7,151","5,973","13,124","4,837.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,494","6,921","14,415","5,276.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,495","6,425","11,920","5,109.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,528","4,890","7,418","3,868.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,The Steve Wilkos Show,Steve Is Speechless,3,85,US-62946481-8528949-20781,"6,892","9,749","16,641","7,182.89","5,505","6,785","12,290","5,028.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,797","4,857","9,654","3,800.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,791","5,608","10,399","4,296.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,285","4,082","6,367","3,036.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,The Steve Wilkos Show,"Porn, Confessions and Revenge Sex",6,107,US-62946490-302570-20781,"6,574","7,086","13,660","4,987.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,617","3,833","7,450","2,901.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,129","5,678","10,807","4,203.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,The Steve Wilkos Show,3 Year Old Locked in the Basement?,4,34,US-74188215-302568-20781,"6,382","6,608","12,990","4,832.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,312","6,467","13,779","4,510.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,338","5,027","9,365","3,955.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,213","6,611","12,824","5,165.17",,,,
